condition,price,ended,vin,make,model,ebay_item_id,winning_bid
used,,,LRBFZMR42MD078581,Buick,Jeep Grand Cherokee SUV 4X4 Dodge GMC Audi Lexus Toyota Honda KIA,145005777447,
used,,,1C4RJFBG2LC139115,Jeep,,115745279056,
used,,,1C4RJFN93LC335724,Jeep,,256019163418,
used,,,1C4RJFBG3KC539523,Jeep,,404187330075,
used,,,1C4RJFBG2LC264017,Jeep,Jeep Grand Cherokee SUV 4X4 Dodge GMC Audi Lexus Toyota Honda KIA,374579378122,
used,,,1J4GW48N0YC130451,Jeep,,354677578047,
used,,,1J4GX48S53C581838,Jeep,,295595599827,
used,,,1C4RJFCT0DC555290,Jeep,,285211738304,
used,,,1C4RJFAG8KC636265,Jeep,,256020372525,
New: A vehicle is considered new if it is purchased directly from a new car franchise dealer and has ...  Read moreabout the conditionNew: A vehicle is considered new if it is purchased directly from a new car franchise dealer and has not yet been registered and issued a title. New vehicles are covered by a manufacturer's new car warranty and are sold with a window sticker (also known as a “Monroney Sticker”) and a Manufacturer's Statement of Origin. These vehicles have been driven only for demonstration purposes and should be in excellent running condition with a pristine interior and exterior. See the seller's listing for full details.  See all condition definitionsopens in a new window or tab ,,,1C4RJHBG9PC536340,Jeep,,175666699696,
used,,,1c4rjfbm4ec441840,Jeep,,275765805573,
used,,,1GNSKBKC3KR368099,Chevrolet,Jeep Grand Cherokee SUV 4X4 Dodge GMC Audi Lexus Toyota Honda KIA,134497470878,
used,,,1C4RJFCGXFC634312,Jeep,3.6,404204275676,
used,,,1C4RJFCT2JC179056,Jeep,FORD CHEVY DODGE CADILLAC,295578649979,
used,,,1J4GW58N31C585094,Jeep,,295588294644,
used,,,1C4RJFAGXJC191252,Jeep,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,134497499064,
used,,,1C4RJFJM3EC538805,Jeep,,115743320221,
used,,,1J4GW48S34C172337,Jeep,,275748035110,
used,,,1C4RJFAG5LC159263,Jeep,LAREDO,325576720731,
used,,,1J8HR68206C306682,Jeep,,234940121820,
used,,,1C4RJFJM3EC538805,Jeep,,175652555094,
used,,,1J4GW58N92C199541,Jeep,,225484025459,
used,,,1C4RJFBG6KC564786,Jeep,Jeep Grand Cherokee SUV 4X4 Dodge GMC Audi Lexus Toyota Honda KIA,144988094049,
used,,,1C4RJFBG9LC264838,Jeep,,295571853626,
used,,,1C4RJFBG5KC760251,Jeep,,115729392328,
used,,,1C4RJFAG0JC502865,Jeep,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,374560600722,
used,,,1C4RJFBG6JC128521,Jeep,,115729327745,
used,,,1J4GW48N0YC130451,Jeep,,354658039127,
New: A vehicle is considered new if it is purchased directly from a new car franchise dealer and has ...  Read moreabout the conditionNew: A vehicle is considered new if it is purchased directly from a new car franchise dealer and has not yet been registered and issued a title. New vehicles are covered by a manufacturer's new car warranty and are sold with a window sticker (also known as a “Monroney Sticker”) and a Manufacturer's Statement of Origin. These vehicles have been driven only for demonstration purposes and should be in excellent running condition with a pristine interior and exterior. See the seller's listing for full details.  See all condition definitionsopens in a new window or tab ,,,1C4RJKAG1P8722990,Jeep,,364182048763,
used,,,1J4GW48N32C263132,Jeep,,275733986634,
used,,,1J8HR78326C344011,Jeep,,165971435131,
used,,,1C4RJFLG2JC440608,Jeep,Honda Civic Toyota Subaru WRX Viper Supra Nissan Mazda KIA BMW,144980671670,
used,,,1j4gw48sxyc343493,Jeep,,225477388613,
used,,,1C4RJFDJ4GC361122,Jeep,,256003067753,
used,,,1j4rr6gg7bc685600,Jeep,,195643983578,
used,,,1C4RJFN96MC801051,Jeep,,304834220653,
used,,,1C4RJFAGXJC191252,Jeep,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,134476881554,
used,,,1j8GR48K87C517310,Jeep,,256003507607,
used,,,1C4RJFJM3EC538805,Jeep,,175643855613,
used,,,1C4RJFAG3HC786678,Jeep,,115721890033,
used,,,1C4RJFJM0EC538678,Jeep,Summit Eco Diesel,144953368649,
used,,,1J4GW48N0YC130451,Jeep,,354624241113,
used,,,1J8HR68298C190062,Jeep,,204268552163,
used,,,1C4RJFAG7EC474116,Jeep,,185793025067,
used,,,1J4GZ88Z7WC226057,Jeep,,275715732216,
used,,,1C4RJFAG2JC360437,Jeep,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,134465802551,
used,,,1C4RJKAGXN8559995,Jeep,,295551729763,
used,,,1j4gz58s0tc166801,Jeep,,165964977644,
used,,,1J4FA24147L193827,Jeep,,325547592092,
used,,,1C4RJEAG6JC110113,Jeep,,115717395070,
used,,,1C4RJFBG6JC128521,Jeep,,115717348951,
used,,,1c4rjfct7cc326233,Jeep,Overland Edition,275726621628,
used,,,1J4RR6GT7BC665148,Jeep,,285166280596,
used,,,1J4GZ58S6TC370258,Jeep,,155420458778,
used,,,1J4RR7GWXAC109673,Jeep,,225412797332,
used,,,1J4GW48N0YC130451,Jeep,,354620008235,
used,,,1c4rjfn96mc839881,Jeep,,155430751827,
used,,,1C4RJFN96LC220230,Jeep,,394470703503,
used,,,1C4RJFAGXJC191252,Jeep,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,134459019066,
used,,,1C4RJFAG3HC786678,Jeep,,115711279328,
used,,,1C4RJFDJ0LC310825,Jeep,4x4 SRT 4dr SUV,266127873431,
used,,,1J4GS48K56C354393,Jeep,,175620025690,
used,,,1C4RJFN95JC283834,Jeep,,354585287021,
used,,,1J4HR58285C672142,Jeep,,185781432581,
used,,,1J4GW48N0YC130451,Jeep,,354606848034,
used,,,1J8GR48K27C568849,Jeep,,134456766036,
used,,,1J8GX58N54C221923,Jeep,Limited 4dr SUV,304812081157,
used,,,JT3YP10V2T0114963,Toyota,,404281855665,
used,,,2t3zfrev4fw200575,Toyota,,234993790854,
used,,,JTEGD20V940028746,Toyota,Fwd 4dr SUV,374654468244,
used,,,JT3GP10V8Y7076049,Toyota,4dr SUV,404207552368,
used,,,JTEGH20V730099866,Toyota,,394559122864,
used,,,JT3GP10VXX0037700,Toyota,4dr SUV,404285320667,
used,,,JTMRK4DV0B5100362,Toyota,,325551449528,
used,,,JTMBD31V075119382,Toyota,,225485369787,
used,,,JTEHH20V020164513,Toyota,AWD 4dr SUV,374675319044,
used,,,2T3BF4DV0CW238273,Toyota,,275843240940,
used,,,JTEHH20V016002666,Toyota,AWD 4dr SUV,304824556732,
used,,,JT3YP10V2T0114963,Toyota,,404296765541,
used,,,2T3BFREV3EW146721,Toyota,,385454490993,
used,,,JTMRFREV9HJ154291,Toyota,,295642101365,
used,,,JTMRJREV1GD043407,Toyota,,374656265876,
used,,,2T3BF4DV0CW238273,Toyota,,275822654006,
used,,,JTMBD31V075119382,Toyota,,225449835647,
used,,,JTEGH20V120042299,Toyota,2WD 4dr SUV,404185784918,
used,,,JTEHH20V016002666,Toyota,AWD 4dr SUV,404195592425,
used,,,JTMBFREV3JJ209390,Toyota,,266150396567,
used,,,2T3P1RFV6MW151607,Toyota,AWD XLE 4dr SUV,275767915204,
used,,,JTMBD31V976029092,Toyota,,225562831244,
used,,,2T3W1RFVXMC098553,Toyota,XLE 4dr SUV,404258805838,
used,,,2T3C1RFV5KW016484,Toyota,XLE Premium 4dr SUV,275741543736,
used,,,2T3C1RFV5KW023838,Toyota,,225432245635,
used,,,2T3DFREV9EW187721,Toyota,,134504503034,
used,,,2T3BF4DV0CW238273,Toyota,,275812168069,
used,,,JTMBK33V585060804,Toyota,,285256226234,
used,,,JTMBFREV1DD028873,Toyota,,285202318584,
used,,,2T3BF4DV0CW260659,Toyota,HIGHLANDER 4RUNNER VENZA HONDA CRV PILOT SUBARU OUTBACK FORESTER,374626593887,
used,,,3GNAXUEV4LL198544,Chevrolet,GMC Terrain Honda CRV Toyota RAV4 Ford Escape Equi,225445867651,
used,,,3GNAXUEV4LL198544,Chevrolet,GMC Terrain Honda CRV Toyota RAV4 Ford Escape Equi,225487861072,
used,,,1GNSKBKC8KR140082,Chevrolet,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,134472792161,
used,,,KL79MRSL4NB120674,Chevrolet,Trailblazer Dodge Ford Toyota RAV4 Honda Mazda Nissan Subaru SUV,145003016626,
used,,,1C4NJRFB0GD523859,Jeep,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,134491557579,
used,,,1GKKNXLSXLZ147320,GMC,GMC Terrain Honda CRV Toyota RAV4 Ford Escape Equinox,134457540431,
used,,,1GNEVGKW6KJ268590,Chevrolet,Trailblazer Dodge Ford Toyota RAV4 Honda Mazda Nissan Subaru SUV,374683735442,
used,,,3GYFNCE33GS563640,Cadillac,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,134464585542,
used,,,3GKALTEV2KL219389,GMC,GMC Terrain Honda CRV Toyota RAV4 Ford Escape Equinox,144963669002,
used,,,2FMTK3J8XFBB66834,Ford,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,374546120543,
used,,,1GKKRRKD1FJ175920,GMC,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,144951864363,
used,,,3GKALVEV6KL268283,GMC,GMC Terrain Honda CRV Toyota RAV4 Ford Escape Equinox,374535364101,
used,,,1C4NJRFB0GD523859,Jeep,Jeep Ford Escape Honda CRV Toyota RAV4 Mazda Nissan KIA,134444388281,
used,,,KNDP6CAC5L7725399,Kia,KIA Hyundai Honda Audi Subaru Dodge BMW Ford Lexus SUV Jeep Mini,374697570139,
used,,,KNDP6CAC5L7725399,Kia,KIA Hyundai Honda Audi Subaru Dodge BMW Ford Lexus SUV Jeep Mini,145062392111,
used,,,KNDJE723777429661,Kia,,145045243951,
used,,,KNDPMCAC8K7606542,Kia,,304903624686,
used,,,KNDPM3AC6K7494260,Kia,,225500860024,
used,,,KNDPCCA27D7448367,Kia,,145025248053,
used,,,KNDPM3AC4L7724363,Kia,LX,285195173861,
used,,,KNDC34LA7N5029523,Kia,,285235769391,
used,,,KNAE55LC0J6027575,Kia,GT2 AWD V6,185803727342,
used,,,KNAFX4A63E5097685,Kia,LX 4dr Sedan 6A,374640507574,
used,,,1GYKPCRS8PZ125354,Cadillac,Cadillac Lincoln XT6 Lexus Infiniti Audi Jeep GMC Dodge KIA Honda,145074806069,
used,,,1GYKPCRSXNZ118970,Cadillac,Cadillac KIA XT5 SUV Lincoln Lexus Audi GMC VW BMW Jeep,144948917240,
used,,,WBA6F1C57GGT83049,BMW,Honda Civic Toyota Subaru WRX Viper Supra Nissan Mazda KIA BMW,134498925418,
used,,,WAUF2AFCXDN155401,Audi,Audi BMW Lexus Infiniti Acura Mercedes Dodge GMC VW Infiniti KIA,134507175707,
used,,,WBA6F1C57GGT83049,BMW,Honda Civic Toyota Subaru WRX Viper Supra Nissan Mazda KIA BMW,374555094752,
used,,,1GYKPDRS3LZ131515,Cadillac,Cadillac SRX Lincoln Honda Lexus Audi Ford Subaru KIA,374583663591,
used,,,1G6KE5R68JU152488,Cadillac,Honda Jeep Audi Subaru Toyota Mazda Dodge Ford KIA Lexus BMW Mini,144999837986,
used,,,WBA6F1C57GGT83049,BMW,Honda Civic Toyota Subaru WRX Viper Supra Nissan Mazda KIA BMW,145037740205,
used,,,2GNFLGE33G6263976,Chevrolet,Chevrolet Equinox Jeep Audi Ford Toyota Dodge Lexus Subaru KIA,144996759303,
used,,,1G6KH5R63HU174836,Cadillac,Honda Civic Toyota Subaru WRX Viper Supra Nissan Mazda KIA BMW,144974591225,
used,,,1G6KE5R68JU152488,Cadillac,Honda Jeep Audi Subaru Toyota Mazda Dodge Ford KIA Lexus BMW Mini,374546052129,
used,,,WDDNG76X97A089608,Mercedes-Benz,,165954770212,
used,,,10801812062696,Mercedes-Benz,,295675250288,
used,,,10300099,Mercedes-Benz,200d,285250796487,
used,,,10801612073913,Mercedes-Benz,,155444499663,
used,,,0000000000000000,Mercedes-Benz,W115 sedan convertible diesel 240d,285255981131,
used,,,10805712003868,Mercedes-Benz,,325541283777,
used,,,WDBJF65J1YB095108,Mercedes-Benz,,195719740538,
used,,,115.110-10-052792,Mercedes-Benz,,374657021493,
used,,,WDBUF26J15A562629,Mercedes-Benz,,134477953588,
used,,,00000000000000000,Mercedes-Benz,,225487593475,
used,,,WDBCA39D3HA352933,Mercedes-Benz,,185840352462,
used,,,WDBDA24C8FF090999,Mercedes-Benz,,256040939644,
used,,,WDDNG86X28A176340,Mercedes-Benz,,195695158924,
used,,,WDBEB31E6SC079394,Mercedes-Benz,,394605676539,
used,,,WDBCA35E8LA547319,Mercedes-Benz,,404215186841,
used,,,WDBNG75J91A221683,Mercedes-Benz,,125881781603,
used,,,WDDNG77X18A196796,Mercedes-Benz,,125772320650,
used,,,WDBNG74J65A451446,Mercedes-Benz,,304870157277,
used,,,WDBJF65J1YB095108,Mercedes-Benz,,195698751465,
used,,,WDDNG7DB0CA448751,Mercedes-Benz,,385550065889,
used,,,WDDNG86X28A176340,Mercedes-Benz,,195666418100,
used,,,WDBNG73J72A280879,Mercedes-Benz,,325580241793,
used,,,180010N8504257,Mercedes-Benz,,295554346621,
used,,,WDDGF4HB8CA609383,Mercedes-Benz,,204254006317,
used,,,WDD7X8KB4KA000268,Mercedes-Benz,,374581189473,
used,,,wdbab33c5fa223335,Mercedes-Benz,Turbo Diesel,185831517148,
used,,,A1210101003947,Mercedes-Benz,190B,166077034954,
used,,,11612012010821,Mercedes-Benz,,225536732534,
used,,,WDBUF70J55A728656,Mercedes-Benz,,225540784828,
used,,,WDBCA33A8DA007129,Mercedes-Benz,380 SEL,354671288430,
used,,,WDBEB33D5HA414556,Mercedes-Benz,,175728256057,
used,,,wdbda29dxpg066460,Mercedes-Benz,,115755416655,
used,,,11602012065454,Mercedes-Benz,,195637241935,
used,,,WDDJK7DA8DF002002,Mercedes-Benz,SL550 SL 550,225549168369,
used,,,12313012083218,Mercedes-Benz,,204258679659,
used,,,WDBTJ56H88F234835,Mercedes-Benz,CLK 350 2dr Coupe,374604566775,
used,,,WDBAB33A4CB002636,Mercedes-Benz,,256076607649,
used,,,4JGDA5HB4EA371032,Mercedes-Benz,,285208069295,
used,,,11304210033907,Mercedes-Benz,,195662037681,
used,,,WBAYP5C59EDZ27918,BMW,,325648412694,
used,,,WBAEG2324PCB75144,BMW,850ci,225576282721,
used,,,WBADE632XWBW62942,BMW,540I,266245926684,
used,,,WBAEG2328RCB75330,BMW,V12 5.0L,404266076504,
used,,,WBAEG2312MCB73041,BMW,,304894000143,
used,,,WBAEG2328RCB75330,BMW,5.0L V12 M70,404229918058,
used,,,WBAEF8322VCC31472,BMW,,235010083220,
used,,,wbagv8c09lce21681,BMW,Gran Coupe,225571805914,
used,,,WBAFY4C56KBX39556,BMW,,304833580024,
used,,,WBAFY4C55KBJ98936,BMW,,145014869000,
used,,,WBAYA8C53DD227801,BMW,2013 BMW 7-Series 2013 BMW 750i-M SPORT-LOADED-CLEAN-NO RESERVE,115722809632,
used,,,WBA23EH04PCM08332,BMW,,304849709053,
used,,,wbagv8c09lce21681,BMW,Gran Coupe,225543410986,
used,,,WBA2G1C57HV665104,BMW,M240i,185793120593,
used,,,wbadn6343ygm68535,BMW,Excellent BMW 540i V8 Only 86k Miles NO RESERVE,304849363714,
used,,,WBAEB53548CX60993,BMW,650i,134538175145,
used,,,WBALZ3C56CDL71282,BMW,,275713687131,
used,,,WBA23EH04PCM08332,BMW,,304834707699,
used,,,WBA4W9C54JAB94992,BMW,BMW,165976845115,
used,,,WBSGV0C06PCL71614,BMW,,314399909348,
used,,,WBAFY4C56KBX39556,BMW,,304849550052,
used,,,WBAKG7C52DJ438004,BMW,,255955348346,
used,,,WBAKN9C57ED680935,BMW,,385429114161,
used,,,JM1NA3515L0102999,BMW,,325597467831,
used,,,WBAFY4C52KBX29574,BMW,,285245348989,
used,,,WBAWL1C59AP492662,BMW,,134516593967,
used,,,WBAEV53444KM37980,BMW,,334729215530,
used,,,WBAHD2315LBF67739,BMW,,275792152229,
used,,,WBAFU9C55DDY71532,BMW,,404246204481,
used,,,WBANE73597B996840,BMW,,404222439411,
used,,,3MW5U9J01N8C48670,BMW,,204319110639,
used,,,WBALM53589E162106,BMW,,225558427497,
used,,,WBAYB6C56FD225304,BMW,,256012920486,
used,,,WBAYB6C56FD225304,BMW,750i xDrive M SPORT,256053769463,
used,,,WBA6B2C54FGB99237,BMW,,314420952885,
used,,,WBAJE7C35HG479293,BMW,,275729220533,
used,,,WBAEK13436CN78991,BMW,,275788091798,
used,,,WBADC8401F0667215,BMW,,394525919348,
used,,,WBAFY4C52KBX29574,BMW,,285175854566,
used,,,4USBT53443LT23153,BMW,,266177630496,
used,,,4USBT53443LT23153,BMW,,266159424645,
used,,,00000000000000000,BMW,,195701636437,
used,,,WBA7E2C50GG504050,BMW,,334806207130,
used,,,WBA3T1C55EPS98459,BMW,,385458935407,
used,,,WBA6B2C54FGB99237,BMW,,314460714991,
used,,,WBAJS7C08LBN96497,BMW,,374520053219,
used,,,WBA7F2C53GG420480,BMW,,204275396971,
used,,,WBA6B4C53DD098214,BMW,,125793700839,
used,,,WBA3R1C5XEK190351,BMW,,285252079446,
used,,,WBAEB53579C224105,BMW,,155455495201,
used,,,SCBET9ZA8G8056344,Bentley,Bentley Rolls Royce Lamborghini Maserati Aston Martin Subaru BMW,144947350040,
used,,,WBAEV53444KM37980,BMW,,334782185656,
used,,,WBA7E2C58JG742235,BMW,M SPORT EXECUTIVE,166064008749,
used,,,WBA1M1C53GV394058,BMW,Cadillac Lincoln BMW Lexus Infiniti Audi Jeep GMC Dodge KIA Honda,134510343284,
used,,,WBANA53575B856105,BMW,,134499106404,
used,,,WBAEH13507CR46469,BMW,,285245733094,
used,,,WBAYP1C53ED216532,BMW,,364211320505,
used,,,WBAYB6C56FD225304,BMW,,256033342661,
used,,,WBA7E2C50GG504050,BMW,,234919513419,
used,,,WBAWR33548P153781,BMW,,275707070140,
used,,,WBA7T4C07LGF97183,BMW,,175685249557,
used,,,WBAAA2304KAE71106,BMW,325is,185851940261,
used,,,00000000000000000,BMW,,314432336382,
used,,,WBAEK135X7CN81865,BMW,,404287036961,
used,,,WBAUN1C57CVH78030,BMW,,125938916179,
used,,,Wbadt53403ce93959,BMW,,295568127251,
used,,,WBA3B5C50DJ599006,BMW,AWD 328i xDrive 4dr Sedan,134510090365,
used,,,WBAFZ9C54DC751969,BMW,,374670864503,
used,,,WBA2L3C32HV667669,BMW,,266234179146,
used,,,WBADT63443CK39674,BMW,,155496766705,
used,,,WBA3N9C56EF722391,BMW,,325633187473,
used,,,5uxty5c01l9b79049,BMW,,125836889015,
used,,,WBAUP73508VF06195,BMW,,275771542248,
used,,,WBAEK135X7CN81865,BMW,,404231941780,
used,,,5UXKU0C36H0G69440,BMW,sDrive35i 4dr SUV,225523747532,
used,,,WBAHL83548DT11769,BMW,,125801802082,
used,,,5UXFG8C5XBLZ95527,BMW,,144970086048,
used,,,WBA4J7C57JBB98600,BMW,,266234179270,
used,,,WBAHD2311K2092389,BMW,535i,275786085789,
used,,,WBANB33554B087457,BMW,,185862979069,
used,,,WBA8E1C57HK480245,BMW,,404249684517,
used,,,WBA8A3C50GK551551,BMW,,385274966474,
used,,,WBA8E1C57HK480245,BMW,,404249816449,
used,,,WMWZB3C55CWM05179,Mini,,404271619508,
used,,,WMWZC5C50BWM11298,Mini,,285246736706,
used,,,WMWZC3C51EWT00302,Mini,BMW Mercedes-Benz Audi Lexus Toyota VW Acura Cadillac Lincoln KIA,134537078855,
used,,,WMWZB3C57CWM04549,Mini,,275794728414,
used,,,WMWZC3C51EWT00302,Mini,BMW Mercedes-Benz Audi Lexus Toyota VW Acura Cadillac Lincoln KIA,145028319005,
used,,,WMWZB3C55CWM05179,Mini,,385550155256,
used,,,WMWZB3C55CWM05179,Mini,,385549858003,
used,,,00000000000000000,Mini,,285203344461,
used,,,WMWZC5C52GWU00679,Mini,Countryman,165968428502,
used,,,WMWZC3C55DWP51103,Mini,,165948859080,
used,,,YV1622FS0C2079438,Volvo,,115803022443,
used,,,00000000000000000,Volvo,,304811973743,
used,,,YV1AS982671029221,Volvo,3.2,266144978697,
used,,,YV1940AS2D1166302,Volvo,3.2L Premier Plus,256073989676,
used,,,YV1MS382252092236,Volvo,2.4i 4dr Sedan,374663785887,
used,,,YV1940AS2D1166302,Volvo,,256050555248,
used,,,YV1940AS2D1166302,Volvo,,256041219706,
used,,,YV1LS5673W1504418,Volvo,4dr GLT Turbo Sedan,404172526486,
used,,,YV1940AS2D1166302,Volvo,,256011799810,
used,,,YV1AS982571027170,Volvo,3.2 4dr Sedan,404225743752,
used,,,YV1TS592461441281,Volvo,2.5T 4dr Sedan,304933832681,
used,,,YV1MS382072272060,Volvo,,225572522803,
used,,,YV1MS382772309055,Volvo,,394511262015,
used,,,YV1LS5673W1504418,Volvo,4dr GLT Turbo Sedan,404192513685,
used,,,1GNSKBKC2JR349672,Chevrolet,Tahoe Suburban KIA SUV Jeep Dodge Ford F-150 Toyota BMW,374699579635,
used,,,1C6SRFFTXLN160307,Ram,Dodge Ram Ford F-150 Crew 4X4 Jeep Tundra Titan GMC Silverado KIA,145085119707,
used,,,1FTMF1E53LKD97867,Ford,,354787809982,
used,,,1FTRX17283NB43396,Ford,4dr SuperCab XLT RWD Styleside SB,304942600147,
used,,,1FTEW1CF5FFB90782,Ford,,266259164666,
used,,,2GCVKPEC3K1100435,Chevrolet,GMC Silverado Sierra Ford F-150 Titan Tundra Dodge RAM Honda KIA,145078684540,
used,,,3FTZF17251MA72944,Ford,,115802171052,
used,,,1C6SRFLT6LN243057,Ram,Dodge Ram Ford F-150 Crew 4X4 Jeep Tundra Titan GMC Silverado KIA,374697570144,
used,,,1C6SRFFT6LN117292,Ram,Dodge Ram 1500 Crew 4X4 Ford F-150 GMC Tundra Silverado,225577498424,
used,,,1FTRX18W42NB92630,Ford,,285288782170,
used,,,1FTEW1EF6HFA44553,Ford,,334872496332,
used,,,1FTRF17262NA17720,Ford,,145076562461,
used,,,1FTEW1E41KFC38509,Ford,,134571330439,
used,,,1FTFW1RG2LFC41767,Ford,Ford F-150 Raptor Crew HO GMC Silverado Titan Tundra RAM 1500 KIA,374687874011,
used,,,1FTFW1E87MFA88089,Ford,4X4 SuperCrew Cab Styleside 5.5 ft. box 145 in. WB,325653299723,
used,,,1FTEX15N4SKB84104,Ford,Mojave by Sherrod,175719862241,
used,,,1FTDF14E5CPA18257,Ford,,225569606914,
used,,,1FTEW1EGXGKD15502,Ford,,175724162483,
used,,,1FTPW14504KD41062,Ford,,134574769075,
used,,,F11YCG31006,Ford,,285280399965,
used,,,1FTEX1R6XBFC46844,Ford,,134568915766,
used,,,1FTEW1EP8JKF15947,Ford,,285284202882,
used,,,1FTFW1EV9AFA60358,Ford,,134568744627,
used,,,1FTEW1E5XLFB09999,Ford,,304933850443,
used,,,1FTFW1ET7DKE63698,Ford,,295696345356,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,1FTPW14V96KD64665,Ford,"Lariat 4wd low miles 71,918",385610018213,
used,,,1FTEW1E5XLFB09999,Ford,,235005076455,
used,,,1FTEX1EP4JKC15710,Ford,,404281996373,
used,,,1FTRF12247NA87845,Ford,,204334018672,
used,,,1FTFX1EV2AKE77289,Ford,,404281972938,
used,,,1FTFX1ETXDFB59108,Ford,,404281966263,
used,,,1FTEF14HXSNB29170,Ford,,195755231085,
used,,,1ftew1cp7hkd17258,Ford,,204331318311,
used,,,F15JLDK6314,Ford,,125925995850,
used,,,1C6SRFFTXKN799852,Ram,Dodge Ram Ford F-150 Crew 4X4 Jeep Tundra Titan GMC Silverado KIA,145071408465,
used,,,1C6RRFFG5LN231852,Ram,Dodge Ram 1500 Crew 4X4 Ford F-150 GMC Tundra Silverado,225568489521,
used,,,3C6RR7LG3JG240971,Ram,Dodge Ram Ford F-150 Crew 4X4 Jeep Tundra Titan GMC Silverado KIA,145078633958,
used,,,1FTFW1E80MFD12366,Ford,4X4 SuperCrew Cab Styleside 5.5 ft. box 145 in. WB,325647701468,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,1FTRX07L3YKA68487,Ford,"Lariat LOW MILES 89,542",204335210725,
